celebrity_name,season,week,weekly_avg_score,weekly_total_score,num_judges,was_eliminated,weekly_rank_by_avg,weekly_rank_by_total,weekly_score_percentage,results,placement
Emmitt Smith,15,9.0,9.0,27.0,3,False,5.0,5.0,19.148976912716837,Eliminated Week 9,4
Emmitt Smith,15,10.0,0.0,0.0,3,True,4.0,4.0,0.0,Eliminated Week 9,4
Emmitt Smith,15,11.0,,0.0,0,True,,1.0,,Eliminated Week 9,4
Eric Roberts,33,1.0,5.0,15.0,3,False,13.0,13.0,6.0728744939271255,Eliminated Week 3,10
Eric Roberts,33,2.0,5.0,15.0,3,False,12.0,12.0,5.813953488372093,Eliminated Week 3,10
Eric Roberts,33,3.0,5.75,23.0,4,False,10.0,10.0,7.232704402515723,Eliminated Week 3,10
Eric Roberts,33,4.0,0.0,0.0,4,True,10.0,10.0,0.0,Eliminated Week 3,10
Eric Roberts,33,5.0,0.0,0.0,3,True,9.0,9.0,0.0,Eliminated Week 3,10
Eric Roberts,33,6.0,0.0,0.0,3,True,8.0,8.0,0.0,Eliminated Week 3,10
Eric Roberts,33,7.0,0.0,0.0,3,True,7.0,7.0,0.0,Eliminated Week 3,10
Eric Roberts,33,8.0,0.0,0.0,3,True,6.0,6.0,0.0,Eliminated Week 3,10
Eric Roberts,33,9.0,0.0,0.0,3,True,6.0,6.0,0.0,Eliminated Week 3,10
Eric Roberts,33,10.0,,0.0,0,True,,1.0,,Eliminated Week 3,10
Eric Roberts,33,11.0,,0.0,0,True,,1.0,,Eliminated Week 3,10
Erika Jayne,24,1.0,6.0,24.0,4,False,7.0,7.0,7.9470198675496695,Eliminated Week 5,9
Erika Jayne,24,2.0,7.0,28.0,4,False,5.0,5.0,8.536585365853659,Eliminated Week 5,9
Erika Jayne,24,3.0,6.5,26.0,4,False,7.0,7.0,8.253968253968253,Eliminated Week 5,9
Erika Jayne,24,4.0,7.5,30.0,4,False,8.0,8.0,9.202453987730062,Eliminated Week 5,9
Erika Jayne,24,5.0,8.0,32.0,4,False,6.0,6.0,10.526315789473683,Eliminated Week 5,9
Erika Jayne,24,6.0,0.0,0.0,4,True,9.0,9.0,0.0,Eliminated Week 5,9
Erika Jayne,24,7.0,0.0,0.0,4,True,8.0,8.0,0.0,Eliminated Week 5,9
Erika Jayne,24,8.0,0.0,0.0,4,True,6.0,6.0,0.0,Eliminated Week 5,9
Erika Jayne,24,9.0,0.0,0.0,4,True,5.0,5.0,0.0,Eliminated Week 5,9
Erika Jayne,24,10.0,0.0,0.0,4,True,4.0,4.0,0.0,Eliminated Week 5,9
Erika Jayne,24,11.0,,0.0,0,True,,1.0,,Eliminated Week 5,9
Erin Andrews,10,1.0,7.0,21.0,3,False,3.0,3.0,10.047846889952153,3rd Place,3
Erin Andrews,10,2.0,7.666666666666667,23.0,3,False,3.0,3.0,10.454545454545453,3rd Place,3
Erin Andrews,10,3.0,7.666666666666667,23.0,3,False,2.0,2.0,11.330049261083744,3rd Place,3
Erin Andrews,10,4.0,6.5,19.5,3,False,5.0,5.0,10.512129380053908,3rd Place,3
Erin Andrews,10,5.0,7.333333333333333,22.0,3,False,4.0,4.0,12.716763005780345,3rd Place,3
Erin Andrews,10,6.0,11.333333333333334,34.0,3,False,2.0,2.0,16.267997069846647,3rd Place,3
Erin Andrews,10,7.0,8.5,25.5,3,False,4.0,4.0,16.39871382636656,3rd Place,3
Erin Andrews,10,8.0,8.833333333333334,26.5,3,False,2.0,2.0,20.948616600790515,3rd Place,3
Erin Andrews,10,9.0,9.333333333333334,28.0,3,False,3.0,3.0,24.778761061946902,3rd Place,3
Erin Andrews,10,10.0,8.999933333333333,26.9998,3,False,2.0,2.0,32.66123276502368,3rd Place,3
Erin Andrews,10,11.0,,0.0,0,True,,1.0,,3rd Place,3
Evan Lysacek,10,1.0,7.666666666666667,23.0,3,False,2.0,2.0,11.004784688995215,2nd Place,2
Evan Lysacek,10,2.0,8.0,24.0,3,False,2.0,2.0,10.909090909090908,2nd Place,2
Evan Lysacek,10,3.0,8.666666666666666,26.0,3,False,1.0,1.0,12.807881773399016,2nd Place,2
Evan Lysacek,10,4.0,8.666666666666666,26.0,3,False,1.0,1.0,14.016172506738545,2nd Place,2
Evan Lysacek,10,5.0,9.0,27.0,3,False,2.0,2.0,15.606936416184972,2nd Place,2
Evan Lysacek,10,6.0,9.0,27.0,3,False,5.0,5.0,12.918703555466454,2nd Place,2
Evan Lysacek,10,7.0,9.0,27.0,3,False,1.0,1.0,17.363344051446948,2nd Place,2
Evan Lysacek,10,8.0,8.833333333333334,26.5,3,False,2.0,2.0,20.948616600790515,2nd Place,2
Evan Lysacek,10,9.0,9.833333333333334,29.5,3,False,1.0,1.0,26.10619469026549,2nd Place,2
Evan Lysacek,10,10.0,8.9629,26.8887,3,False,3.0,3.0,32.5268368450467,2nd Place,2
Evan Lysacek,10,11.0,,0.0,0,True,,1.0,,2nd Place,2
Evander Holyfield,1,1.0,6.0,18.0,3,False,4.0,4.0,16.51376146788991,Eliminated Week 3,5
Evander Holyfield,1,2.0,4.666666666666667,14.0,3,False,6.0,6.0,11.570247933884298,Eliminated Week 3,5
Evander Holyfield,1,3.0,4.333333333333333,13.0,3,False,5.0,5.0,12.264150943396226,Eliminated Week 3,5
Evander Holyfield,1,4.0,0.0,0.0,3,True,5.0,5.0,0.0,Eliminated Week 3,5
Evander Holyfield,1,5.0,0.0,0.0,3,True,4.0,4.0,0.0,Eliminated Week 3,5
Evander Holyfield,1,6.0,0.0,0.0,3,True,3.0,3.0,0.0,Eliminated Week 3,5
Evander Holyfield,1,7.0,,0.0,0,True,,1.0,,Eliminated Week 3,5
Evander Holyfield,1,8.0,,0.0,0,True,,1.0,,Eliminated Week 3,5
Evander Holyfield,1,9.0,,0.0,0,True,,1.0,,Eliminated Week 3,5
Evander Holyfield,1,10.0,,0.0,0,True,,1.0,,Eliminated Week 3,5
Evander Holyfield,1,11.0,,0.0,0,True,,1.0,,Eliminated Week 3,5
Evanna Lynch,27,1.0,6.0,18.0,3,False,9.0,9.0,7.0588235294117645,3rd Place,3
Evanna Lynch,27,2.0,8.0,24.0,3,False,5.0,5.0,8.872458410351202,3rd Place,3
Evanna Lynch,27,3.0,9.0,27.0,3,False,2.0,2.0,9.96309963099631,3rd Place,3
Evanna Lynch,27,4.0,8.0,24.0,3,False,5.0,5.0,10.344827586206897,3rd Place,3
Evanna Lynch,27,5.0,8.0,24.0,3,False,6.0,6.0,10.81081081081081,3rd Place,3
Evanna Lynch,27,6.0,9.666666666666666,29.0,3,False,3.0,3.0,12.663755458515283,3rd Place,3
Evanna Lynch,27,7.0,9.833333333333334,29.5,3,False,1.0,1.0,13.563218390804598,3rd Place,3
Evanna Lynch,27,8.0,9.666666666666666,29.0,3,False,2.0,2.0,18.012422360248447,3rd Place,3
Evanna Lynch,27,9.0,10.0,30.0,3,False,1.0,1.0,25.97402597402597,3rd Place,3
Evanna Lynch,27,10.0,,0.0,0,True,,1.0,,3rd Place,3
Evanna Lynch,27,11.0,,0.0,0,True,,1.0,,3rd Place,3
Florence Henderson,11,1.0,6.0,18.0,3,False,7.0,7.0,7.929515418502203,Eliminated Week 5,8
Florence Henderson,11,2.0,6.333333333333333,19.0,3,False,8.0,8.0,8.597285067873303,Eliminated Week 5,8
Florence Henderson,11,3.0,6.666666666666667,20.0,3,False,7.0,7.0,9.049773755656108,Eliminated Week 5,8
Florence Henderson,11,4.0,5.833333333333333,17.5,3,False,6.0,6.0,9.776536312849162,Eliminated Week 5,8
Florence Henderson,11,5.0,7.0,21.0,3,False,6.0,6.0,11.538461538461538,Eliminated Week 5,8
Florence Henderson,11,6.0,0.0,0.0,3,True,8.0,8.0,0.0,Eliminated Week 5,8
Florence Henderson,11,7.0,0.0,0.0,4,True,7.0,7.0,0.0,Eliminated Week 5,8
Florence Henderson,11,8.0,0.0,0.0,3,True,6.0,6.0,0.0,Eliminated Week 5,8
Florence Henderson,11,9.0,0.0,0.0,3,True,5.0,5.0,0.0,Eliminated Week 5,8
Florence Henderson,11,10.0,0.0,0.0,3,True,4.0,4.0,0.0,Eliminated Week 5,8
Florence Henderson,11,11.0,,0.0,0,True,,1.0,,Eliminated Week 5,8
Floyd Mayweather Jr. ,5,1.0,6.0,18.0,3,False,11.0,11.0,7.003891050583658,Eliminated Week 4,9
Floyd Mayweather Jr. ,5,2.0,7.0,21.0,3,False,5.0,5.0,8.823529411764707,Eliminated Week 4,9
Floyd Mayweather Jr. ,5,3.0,7.0,21.0,3,False,8.0,8.0,8.786610878661087,Eliminated Week 4,9
Floyd Mayweather Jr. ,5,4.0,7.666666666666667,23.0,3,False,8.0,8.0,9.82905982905983,Eliminated Week 4,9
Floyd Mayweather Jr. ,5,5.0,0.0,0.0,3,True,9.0,9.0,0.0,Eliminated Week 4,9
Floyd Mayweather Jr. ,5,6.0,0.0,0.0,3,True,8.0,8.0,0.0,Eliminated Week 4,9
Floyd Mayweather Jr. ,5,7.0,0.0,0.0,3,True,7.0,7.0,0.0,Eliminated Week 4,9
Floyd Mayweather Jr. ,5,8.0,0.0,0.0,3,True,6.0,6.0,0.0,Eliminated Week 4,9
Floyd Mayweather Jr. ,5,9.0,0.0,0.0,3,True,5.0,5.0,0.0,Eliminated Week 4,9
Floyd Mayweather Jr. ,5,10.0,0.0,0.0,3,True,4.0,4.0,0.0,Eliminated Week 4,9
Floyd Mayweather Jr. ,5,11.0,,0.0,0,True,,1.0,,Eliminated Week 4,9
Frankie Muniz,25,1.0,6.333333333333333,19.0,3,False,5.0,5.0,7.949790794979079,3rd Place,3
Frankie Muniz,25,2.0,8.0,24.0,3,False,1.0,1.0,8.775137111517367,3rd Place,3
Frankie Muniz,25,3.0,7.0,21.0,3,False,6.0,6.0,8.60655737704918,3rd Place,3
Frankie Muniz,25,4.0,8.0,24.0,3,False,4.0,4.0,8.856088560885608,3rd Place,3
Frankie Muniz,25,5.0,9.666666666666666,29.0,3,False,2.0,2.0,11.11111111111111,3rd Place,3
Frankie Muniz,25,6.0,7.75,31.0,4,False,6.0,6.0,10.130718954248366,3rd Place,3
Frankie Muniz,25,7.0,10.0,30.0,3,False,1.0,1.0,13.953488372093023,3rd Place,3
Frankie Muniz,25,8.0,8.833333333333334,26.5,3,False,3.0,3.0,16.93290734824281,3rd Place,3
Frankie Muniz,25,9.0,8.5,25.5,3,False,4.0,4.0,18.88888888888889,3rd Place,3
Frankie Muniz,25,10.0,9.722175,38.8887,4,False,3.0,3.0,24.86669433277468,3rd Place,3
Frankie Muniz,25,11.0,,0.0,0,True,,1.0,,3rd Place,3
Gabby Windey,31,1.0,7.0,28.0,4,False,3.0,3.0,7.329842931937172,2nd Place,2
Gabby Windey,31,2.0,8.0,32.0,4,False,1.0,1.0,7.766990291262135,2nd Place,2
Gabby Windey,31,3.0,8.25,33.0,4,False,1.0,1.0,8.188585607940446,2nd Place,2
Gabby Windey,31,4.0,9.0,36.0,4,False,1.0,1.0,8.780487804878048,2nd Place,2
Gabby Windey,31,5.0,10.25,41.0,4,False,2.0,2.0,9.141583054626533,2nd Place,2
Gabby Windey,31,6.0,9.25,37.0,4,False,2.0,2.0,10.72463768115942,2nd Place,2
Gabby Windey,31,7.0,8.875,35.5,4,False,6.0,6.0,10.906298003072196,2nd Place,2
Gabby Windey,31,8.0,10.0,40.0,4,False,4.0,4.0,12.738853503184714,2nd Place,2
Gabby Windey,31,9.0,10.0,40.0,4,False,1.0,1.0,18.181818181818183,2nd Place,2
Gabby Windey,31,10.0,10.0,40.0,4,False,1.0,1.0,25.64102564102564,2nd Place,2
Gabby Windey,31,11.0,,0.0,0,True,,1.0,,2nd Place,2
Gary Busey,21,1.0,5.0,15.0,3,False,9.0,9.0,6.0,Eliminated Week 4,10
Gary Busey,21,2.0,5.5,16.5,3,False,12.0,12.0,6.099815157116451,Eliminated Week 4,10
Gary Busey,21,3.0,6.25,25.0,4,False,9.0,9.0,8.19672131147541,Eliminated Week 4,10
Gary Busey,21,4.0,5.333333333333333,16.0,3,False,10.0,10.0,6.779661016949152,Eliminated Week 4,10
Gary Busey,21,5.0,0.0,0.0,4,True,10.0,10.0,0.0,Eliminated Week 4,10
Gary Busey,21,6.0,0.0,0.0,4,True,10.0,10.0,0.0,Eliminated Week 4,10
Gary Busey,21,7.0,0.0,0.0,3,True,9.0,9.0,0.0,Eliminated Week 4,10
Gary Busey,21,8.0,0.0,0.0,3,True,8.0,8.0,0.0,Eliminated Week 4,10
Gary Busey,21,9.0,0.0,0.0,3,True,7.0,7.0,0.0,Eliminated Week 4,10
Gary Busey,21,10.0,0.0,0.0,3,True,5.0,5.0,0.0,Eliminated Week 4,10
Gary Busey,21,11.0,0.0,0.0,3,True,5.0,5.0,0.0,Eliminated Week 4,10
Gavin DeGraw,14,1.0,6.666666666666667,20.0,3,False,10.0,10.0,7.4074074074074066,Eliminated Week 5,9
Gavin DeGraw,14,2.0,7.0,21.0,3,False,8.0,8.0,7.806691449814126,Eliminated Week 5,9
Gavin DeGraw,14,3.0,8.0,24.0,3,False,7.0,7.0,8.571428571428571,Eliminated Week 5,9
Gavin DeGraw,14,4.0,7.666666666666667,23.0,3,False,5.0,5.0,9.871244635193133,Eliminated Week 5,9
Gavin DeGraw,14,5.0,6.333333333333333,19.0,3,False,9.0,9.0,8.482142857142858,Eliminated Week 5,9
Gavin DeGraw,14,6.0,0.0,0.0,3,True,9.0,9.0,0.0,Eliminated Week 5,9
Gavin DeGraw,14,7.0,0.0,0.0,3,True,8.0,8.0,0.0,Eliminated Week 5,9
Gavin DeGraw,14,8.0,0.0,0.0,3,True,7.0,7.0,0.0,Eliminated Week 5,9
Gavin DeGraw,14,9.0,0.0,0.0,3,True,5.0,5.0,0.0,Eliminated Week 5,9
Gavin DeGraw,14,10.0,0.0,0.0,3,True,4.0,4.0,0.0,Eliminated Week 5,9
Gavin DeGraw,14,11.0,,0.0,0,True,,1.0,,Eliminated Week 5,9
George Hamilton,2,1.0,6.0,18.0,3,False,8.0,8.0,9.230769230769232,Eliminated Week 6,5
George Hamilton,2,2.0,7.333333333333333,22.0,3,False,5.0,5.0,11.0,Eliminated Week 6,5
George Hamilton,2,3.0,7.333333333333333,22.0,3,False,5.0,5.0,12.087912087912088,Eliminated Week 6,5
George Hamilton,2,4.0,7.0,21.0,3,False,6.0,6.0,13.291139240506327,Eliminated Week 6,5
George Hamilton,2,5.0,8.0,24.0,3,False,4.0,4.0,15.894039735099339,Eliminated Week 6,5
George Hamilton,2,6.0,7.666666666666667,23.0,3,False,4.0,4.0,17.293233082706767,Eliminated Week 6,5
George Hamilton,2,7.0,0.0,0.0,3,True,5.0,5.0,0.0,Eliminated Week 6,5
George Hamilton,2,8.0,0.0,0.0,3,True,4.0,4.0,0.0,Eliminated Week 6,5
George Hamilton,2,9.0,,0.0,0,True,,1.0,,Eliminated Week 6,5
George Hamilton,2,10.0,,0.0,0,True,,1.0,,Eliminated Week 6,5
George Hamilton,2,11.0,,0.0,0,True,,1.0,,Eliminated Week 6,5
Geraldo Rivera,22,1.0,4.333333333333333,13.0,3,False,12.0,12.0,5.485232067510549,Eliminated Week 2,12
Geraldo Rivera,22,2.0,4.333333333333333,13.0,3,False,12.0,12.0,5.508474576271186,Eliminated Week 2,12
Geraldo Rivera,22,3.0,0.0,0.0,3,True,12.0,12.0,0.0,Eliminated Week 2,12
Geraldo Rivera,22,4.0,0.0,0.0,4,True,11.0,11.0,0.0,Eliminated Week 2,12
Geraldo Rivera,22,5.0,0.0,0.0,4,True,10.0,10.0,0.0,Eliminated Week 2,12
Geraldo Rivera,22,6.0,0.0,0.0,3,True,10.0,10.0,0.0,Eliminated Week 2,12
Geraldo Rivera,22,7.0,0.0,0.0,3,True,9.0,9.0,0.0,Eliminated Week 2,12
Geraldo Rivera,22,8.0,0.0,0.0,3,True,7.0,7.0,0.0,Eliminated Week 2,12
Geraldo Rivera,22,9.0,0.0,0.0,3,True,6.0,6.0,0.0,Eliminated Week 2,12
Geraldo Rivera,22,10.0,0.0,0.0,3,True,4.0,4.0,0.0,Eliminated Week 2,12
Geraldo Rivera,22,11.0,,0.0,0,True,,1.0,,Eliminated Week 2,12
Gilles Marini,8,1.0,8.0,24.0,3,False,1.0,1.0,9.876543209876543,2nd Place,2
Gilles Marini,8,2.0,9.0,27.0,3,False,1.0,1.0,10.18867924528302,2nd Place,2
Gilles Marini,8,3.0,9.0,27.0,3,False,1.0,1.0,10.62992125984252,2nd Place,2
Gilles Marini,8,4.0,10.0,30.0,3,False,1.0,1.0,12.396694214876034,2nd Place,2
Gilles Marini,8,5.0,9.666666666666666,29.0,3,False,1.0,1.0,13.80952380952381,2nd Place,2
Gilles Marini,8,6.0,8.666666666666666,26.0,3,False,3.0,3.0,13.978494623655912,2nd Place,2
Gilles Marini,8,7.0,9.0,27.0,3,False,3.0,3.0,14.835164835164836,2nd Place,2
Gilles Marini,8,8.0,9.166666666666666,27.5,3,False,2.0,2.0,17.628205128205128,2nd Place,2
Gilles Marini,8,9.0,9.333333333333334,28.0,3,False,2.0,2.0,20.973782771535582,2nd Place,2
Gilles Marini,8,10.0,10.0,30.0,3,False,1.0,1.0,27.397260273972602,2nd Place,2
Gilles Marini,8,11.0,9.666666666666666,29.0,3,False,2.0,2.0,33.14285714285714,2nd Place,2
Gilles Marini,15,1.0,8.0,24.0,3,False,2.0,2.0,8.679927667269439,Eliminated Week 8,6
Gilles Marini,15,2.0,8.5,25.5,3,False,2.0,2.0,9.239130434782608,Eliminated Week 8,6
Gilles Marini,15,3.0,8.5,25.5,3,False,4.0,4.0,9.172661870503598,Eliminated Week 8,6
Gilles Marini,15,4.0,9.875,39.5,4,False,1.0,1.0,12.28615863141524,Eliminated Week 8,6
Gilles Marini,15,5.0,9.416666666666666,28.25,3,False,2.0,2.0,12.710911136107987,Eliminated Week 8,6
Gilles Marini,15,6.0,9.166666666666666,27.5,3,False,5.0,5.0,12.168141592920353,Eliminated Week 8,6
Gilles Marini,15,7.0,11.1666,33.4998,3,False,5.0,5.0,13.84293260352406,Eliminated Week 8,6
Gilles Marini,15,8.0,9.759233333333333,29.2777,3,False,2.0,2.0,14.691931950135839,Eliminated Week 8,6
Gilles Marini,15,9.0,0.0,0.0,3,True,6.0,6.0,0.0,Eliminated Week 8,6
Gilles Marini,15,10.0,0.0,0.0,3,True,4.0,4.0,0.0,Eliminated Week 8,6
Gilles Marini,15,11.0,,0.0,0,True,,1.0,,Eliminated Week 8,6
Ginger Zee,22,1.0,7.666666666666667,23.0,3,False,1.0,1.0,9.70464135021097,3rd Place,3
Ginger Zee,22,2.0,7.0,21.0,3,False,3.0,3.0,8.898305084745763,3rd Place,3
Ginger Zee,22,3.0,7.0,21.0,3,False,6.0,6.0,8.860759493670885,3rd Place,3
Ginger Zee,22,4.0,9.0,36.0,4,False,1.0,1.0,11.285266457680251,3rd Place,3
Ginger Zee,22,5.0,8.0,32.0,4,False,3.0,3.0,11.594202898550725,3rd Place,3
Ginger Zee,22,6.0,8.0,24.0,3,False,6.0,6.0,10.572687224669604,3rd Place,3
Ginger Zee,22,7.0,9.166666666666666,27.5,3,False,2.0,2.0,12.850467289719624,3rd Place,3
Ginger Zee,22,8.0,10.0,30.0,3,False,1.0,1.0,17.75147928994083,3rd Place,3
Ginger Zee,22,9.0,9.333333333333334,28.0,3,False,4.0,4.0,19.51219512195122,3rd Place,3
Ginger Zee,22,10.0,9.4444,28.333199999999998,3,False,3.0,3.0,32.56704628527027,3rd Place,3
Ginger Zee,22,11.0,,0.0,0,True,,1.0,,3rd Place,3
Giselle Fernandez,2,1.0,7.666666666666667,23.0,3,False,2.0,2.0,11.794871794871794,Eliminated Week 3,8
Giselle Fernandez,2,2.0,8.0,24.0,3,False,3.0,3.0,12.0,Eliminated Week 3,8
Giselle Fernandez,2,3.0,7.333333333333333,22.0,3,False,5.0,5.0,12.087912087912088,Eliminated Week 3,8
Giselle Fernandez,2,4.0,0.0,0.0,3,True,8.0,8.0,0.0,Eliminated Week 3,8
Giselle Fernandez,2,5.0,0.0,0.0,3,True,7.0,7.0,0.0,Eliminated Week 3,8
Giselle Fernandez,2,6.0,0.0,0.0,3,True,6.0,6.0,0.0,Eliminated Week 3,8
Giselle Fernandez,2,7.0,0.0,0.0,3,True,5.0,5.0,0.0,Eliminated Week 3,8
Giselle Fernandez,2,8.0,0.0,0.0,3,True,4.0,4.0,0.0,Eliminated Week 3,8
Giselle Fernandez,2,9.0,,0.0,0,True,,1.0,,Eliminated Week 3,8
Giselle Fernandez,2,10.0,,0.0,0,True,,1.0,,Eliminated Week 3,8
Giselle Fernandez,2,11.0,,0.0,0,True,,1.0,,Eliminated Week 3,8
Gladys Knight,14,1.0,7.666666666666667,23.0,3,False,4.0,4.0,8.518518518518519,Eliminated Week 6,8
Gladys Knight,14,2.0,6.333333333333333,19.0,3,False,11.0,11.0,7.063197026022305,Eliminated Week 6,8
Gladys Knight,14,3.0,8.0,24.0,3,False,7.0,7.0,8.571428571428571,Eliminated Week 6,8
Gladys Knight,14,4.0,6.666666666666667,20.0,3,False,10.0,10.0,8.583690987124463,Eliminated Week 6,8
Gladys Knight,14,5.0,7.333333333333333,22.0,3,False,7.0,7.0,9.821428571428571,Eliminated Week 6,8
Gladys Knight,14,6.0,8.0,24.0,3,False,8.0,8.0,9.302350820331682,Eliminated Week 6,8
Gladys Knight,14,7.0,0.0,0.0,3,True,8.0,8.0,0.0,Eliminated Week 6,8
Gladys Knight,14,8.0,0.0,0.0,3,True,7.0,7.0,0.0,Eliminated Week 6,8
Gladys Knight,14,9.0,0.0,0.0,3,True,5.0,5.0,0.0,Eliminated Week 6,8
Gladys Knight,14,10.0,0.0,0.0,3,True,4.0,4.0,0.0,Eliminated Week 6,8
Gladys Knight,14,11.0,,0.0,0,True,,1.0,,Eliminated Week 6,8
Hannah Brown,28,1.0,6.666666666666667,20.0,3,False,2.0,2.0,10.152284263959391,1st Place,1
Hannah Brown,28,2.0,8.0,24.0,3,False,1.0,1.0,10.95890410958904,1st Place,1
Hannah Brown,28,3.0,7.0,21.0,3,False,5.0,5.0,10.606060606060606,1st Place,1
Hannah Brown,28,4.0,8.0,32.0,4,False,1.0,1.0,11.347517730496454,1st Place,1
Hannah Brown,28,5.0,8.333333333333334,25.0,3,False,4.0,4.0,11.627906976744185,1st Place,1
Hannah Brown,28,6.0,8.0,24.0,3,False,8.0,8.0,10.526315789473683,1st Place,1
Hannah Brown,28,7.0,8.666666666666666,26.0,3,False,4.0,4.0,12.871287128712872,1st Place,1
Hannah Brown,28,8.0,10.333266666666667,30.9998,3,False,2.0,2.0,16.062139117675102,1st Place,1
Hannah Brown,28,9.0,8.875,35.5,4,False,4.0,4.0,17.026378896882495,1st Place,1
Hannah Brown,28,10.0,9.0,27.0,3,False,3.0,3.0,19.636363636363637,1st Place,1
Hannah Brown,28,11.0,9.666666666666666,29.0,3,False,3.0,3.0,24.786324786324787,1st Place,1
Harry Hamlin,3,1.0,5.666666666666667,17.0,3,False,8.0,8.0,8.018867924528301,Eliminated Week 3,9
Harry Hamlin,3,2.0,7.0,21.0,3,False,7.0,7.0,9.130434782608695,Eliminated Week 3,9
Harry Hamlin,3,3.0,7.333333333333333,22.0,3,False,4.0,4.0,10.628019323671497,Eliminated Week 3,9
Harry Hamlin,3,4.0,0.0,0.0,3,True,9.0,9.0,0.0,Eliminated Week 3,9
Harry Hamlin,3,5.0,0.0,0.0,3,True,8.0,8.0,0.0,Eliminated Week 3,9
Harry Hamlin,3,6.0,0.0,0.0,3,True,6.0,6.0,0.0,Eliminated Week 3,9
Harry Hamlin,3,7.0,0.0,0.0,3,True,6.0,6.0,0.0,Eliminated Week 3,9
Harry Hamlin,3,8.0,0.0,0.0,3,True,5.0,5.0,0.0,Eliminated Week 3,9
Harry Hamlin,3,9.0,0.0,0.0,3,True,4.0,4.0,0.0,Eliminated Week 3,9
Harry Hamlin,3,10.0,0.0,0.0,3,True,3.0,3.0,0.0,Eliminated Week 3,9
Harry Hamlin,3,11.0,,0.0,0,True,,1.0,,Eliminated Week 3,9
Harry Jowsey,32,1.0,4.0,12.0,3,False,12.0,12.0,5.194805194805195,Eliminated Week 9,6
Harry Jowsey,32,2.0,5.0,15.0,3,False,10.0,10.0,6.302521008403361,Eliminated Week 9,6
Harry Jowsey,32,3.0,6.0,24.0,4,False,8.0,8.0,7.430340557275541,Eliminated Week 9,6
Harry Jowsey,32,4.0,7.0,21.0,3,False,6.0,6.0,8.75,Eliminated Week 9,6
Harry Jowsey,32,5.0,6.0,18.0,3,False,10.0,10.0,7.5,Eliminated Week 9,6
Harry Jowsey,32,6.0,7.25,29.0,4,False,9.0,9.0,9.006211180124224,Eliminated Week 9,6
Harry Jowsey,32,7.0,8.0,32.0,4,False,8.0,8.0,11.347517730496454,Eliminated Week 9,6
Harry Jowsey,32,8.0,7.0,28.0,4,False,7.0,7.0,11.067193675889328,Eliminated Week 9,6
Harry Jowsey,32,9.0,7.5,30.0,4,False,6.0,6.0,13.574660633484163,Eliminated Week 9,6
Harry Jowsey,32,10.0,0.0,0.0,3,True,6.0,6.0,0.0,Eliminated Week 9,6
Harry Jowsey,32,11.0,0.0,0.0,3,True,6.0,6.0,0.0,Eliminated Week 9,6
Hayes Grier,21,1.0,7.0,21.0,3,False,7.0,7.0,8.4,Eliminated Week 7,8
Hayes Grier,21,2.0,7.5,22.5,3,False,4.0,4.0,8.317929759704251,Eliminated Week 7,8
Hayes Grier,21,3.0,7.5,30.0,4,False,7.0,7.0,9.836065573770492,Eliminated Week 7,8
Hayes Grier,21,4.0,9.0,27.0,3,False,2.0,2.0,11.440677966101696,Eliminated Week 7,8
Hayes Grier,21,5.0,7.5,30.0,4,False,6.0,6.0,9.966777408637874,Eliminated Week 7,8
Hayes Grier,21,6.0,8.0,32.0,4,False,6.0,6.0,10.223642172523961,Eliminated Week 7,8
Hayes Grier,21,7.0,9.333333333333334,28.0,3,False,2.0,2.0,12.669683257918551,Eliminated Week 7,8
Hayes Grier,21,8.0,0.0,0.0,3,True,8.0,8.0,0.0,Eliminated Week 7,8
Hayes Grier,21,9.0,0.0,0.0,3,True,7.0,7.0,0.0,Eliminated Week 7,8
Hayes Grier,21,10.0,0.0,0.0,3,True,5.0,5.0,0.0,Eliminated Week 7,8
Hayes Grier,21,11.0,0.0,0.0,3,True,5.0,5.0,0.0,Eliminated Week 7,8
Heather Mills,4,1.0,6.0,18.0,3,False,7.0,7.0,8.737864077669903,Eliminated Week 6,7
Heather Mills,4,2.0,8.0,24.0,3,False,3.0,3.0,9.795918367346939,Eliminated Week 6,7
Heather Mills,4,3.0,8.0,24.0,3,False,1.0,1.0,11.009174311926607,Eliminated Week 6,7
Heather Mills,4,4.0,7.666666666666667,23.0,3,False,4.0,4.0,12.105263157894736,Eliminated Week 6,7
Heather Mills,4,5.0,7.0,21.0,3,False,5.0,5.0,11.931818181818182,Eliminated Week 6,7
Heather Mills,4,6.0,7.666666666666667,23.0,3,False,5.0,5.0,13.529411764705882,Eliminated Week 6,7
Heather Mills,4,7.0,0.0,0.0,3,True,7.0,7.0,0.0,Eliminated Week 6,7
Heather Mills,4,8.0,0.0,0.0,3,True,6.0,6.0,0.0,Eliminated Week 6,7
Heather Mills,4,9.0,0.0,0.0,3,True,5.0,5.0,0.0,Eliminated Week 6,7
Heather Mills,4,10.0,0.0,0.0,3,True,4.0,4.0,0.0,Eliminated Week 6,7
Heather Mills,4,11.0,,0.0,0,True,,1.0,,Eliminated Week 6,7
Heather Morris,24,1.0,7.0,28.0,4,False,3.0,3.0,9.271523178807946,Eliminated Week 6,8
Heather Morris,24,2.0,7.5,30.0,4,False,3.0,3.0,9.146341463414634,Eliminated Week 6,8
