celebrity_name,judge_percentage,eliminated_this_week,mean_fan_percentage,std_fan_percentage,fan_percentage_ci_low,fan_percentage_ci_high,fan_percentage_ci_width,mode_fan_percentage,mean_fan_votes,fan_votes_ci_low,fan_votes_ci_high,fan_votes_ci_width,combined_percentage_mean,certainty_index,season,week
Milo Manheim,13.333333333333334,False,13.347328122598768,0.2725259984094249,12.837452978768901,13.913204656309654,1.0757516775407527,13.3,132803.98127948568,128113.17139042451,138001.56030510445,9.888388914679934,26.680661455932103,2.6843764039817417,27.0,7.0
Alexis Ren,18.012422360248447,False,18.01961568229473,0.26818520901467546,17.541190303370797,18.545185759983458,1.0039954566126603,18.0,179273.10798040204,174837.5290671677,184152.31963508032,9.314790567912627,36.03203804254318,2.716024369029287,27.0,8.0
Bobby Bones,13.975155279503104,False,13.973250105915954,0.27627054175483945,13.419281438573123,14.495051834964649,1.0757703963915262,13.9,141562.5027711537,136375.7312398341,146439.0858911746,10.063354651340488,27.948405385419058,2.657662211174517,27.0,8.0
Evanna Lynch,18.012422360248447,False,18.01753580271416,0.27582555029984085,17.43792262844986,18.559808070625813,1.1218854421759517,18.0,179253.77358549414,173860.00971477065,184288.23430301598,10.428224588245328,36.02995816296261,2.6608089822583394,27.0,8.0
Joe Amabile,14.285714285714285,False,14.274134099612489,0.2767690597921279,13.76490777202501,14.796746463469066,1.0318386914440563,14.2,144379.75571275843,139619.52308828753,149268.9009396566,9.649377851369064,28.559848385326774,2.6541457532413166,27.0,8.0
Juan Pablo Di Pace,18.633540372670808,False,18.631239129609124,0.275571793939231,18.085179477771163,19.176131829443158,1.0909523516719943,18.6,184944.47718318403,179873.92902009818,190003.45065836282,10.129521638264647,37.264779502279936,2.66260676690168,27.0,8.0
Milo Manheim,17.080745341614907,False,17.084225179853544,0.2714798171216539,16.541591792469415,17.622260824027745,1.0806690315583296,17.2,170586.38276700772,165534.70165894792,175585.39526319693,10.050693604249012,34.16497052146845,2.6919362880824167,27.0,8.0
Alexis Ren,24.67532467532468,False,24.664809063125883,0.2528606773433405,24.15734903640962,25.155686680429476,0.9983376440198555,24.6,246847.83079165715,242064.9706571531,251472.13154135266,9.407160884199548,49.34013373845056,2.8339797098642987,27.0,9.0
Bobby Bones,23.37662337662337,False,23.385781429905855,0.2564491731263883,22.888567697522006,23.88348984541327,0.9949221478912627,23.3,234784.02189798644,230093.22386028824,239478.37342629887,9.38514956601063,46.762404806529226,2.805449066494044,27.0,9.0
Evanna Lynch,25.97402597402597,False,25.97977174909241,0.24890575925650604,25.500708692309615,26.4819498448492,0.9812411525395852,26.0,259231.77059347063,254721.4426843802,263961.5923732649,9.240149688884703,51.953797723118385,2.866103449054354,27.0,9.0
Milo Manheim,25.97402597402597,False,25.96963775787585,0.25844334345007924,25.454516438525367,26.47632487260952,1.0218084340841536,26.0,259136.37671688577,254285.41100358212,263905.1465905029,9.619735586920752,51.94366373190182,2.7898411792916193,27.0,9.0
Alfonso Ribeiro,9.67741935483871,False,9.6693934985823,0.28064086016153195,9.09272007844813,10.23773602082567,1.1450159423775403,9.6,94753.62431399137,89583.62646893926,99847.19356578236,10.263567096843108,19.34681285342101,2.627148329729056,19.0,1.0
Antonio Sabato Jr.,6.720430107526881,False,6.717414768809106,0.2894034375323647,6.143852738359626,7.29668287572342,1.152830137363794,6.8,68115.68292091397,62875.60329932264,73383.84826055156,10.50824496122892,13.437844876335987,2.5680307455346654,19.0,1.0
Bethany Mota,8.60215053763441,False,8.609121526496434,0.2931415197987527,8.039581328185374,9.193857464025957,1.1542761358405826,8.6,85245.92368012613,80117.95277031674,90510.03531240512,10.392082542088378,17.211272064130846,2.543613303707773,19.0,1.0
Betsey Johnson,5.376344086021505,False,5.381552766104019,0.2819706745141378,4.850928571927525,5.906574734114582,1.055646162187057,5.4,55842.820850576725,50928.828835961554,60682.08495832425,9.753256122362698,10.757896852125523,2.6180020266529316,19.0,1.0
Janel Parrish,7.795698924731183,False,7.792341968568165,0.2845598610758377,7.253353622464842,8.372844348450748,1.119490725985906,7.8,77879.41064732605,73009.27807404136,83119.52275212668,10.110244678085321,15.588040893299347,2.600375393319568,19.0,1.0
Jonathan Bennett,8.064516129032258,False,8.0639563638993,0.28369434719271175,7.500227847525919,8.640190073424286,1.1399622258983664,8.0,80333.682712201,75227.03561711282,85530.47947443344,10.303443857320614,16.128472492931557,2.606241158663061,19.0,1.0
Lea Thompson,8.60215053763441,False,8.606028864517443,0.2847318818532593,8.059211300863014,9.199247997137064,1.1400366962740502,8.6,85218.24051139748,80282.31305248119,90563.89818173066,10.281585129249477,17.208179402151853,2.599212717134293,19.0,1.0
Lolo Jones,5.913978494623656,False,5.91357443330991,0.2892463825262222,5.363281446913408,6.483994194727573,1.1207127478141645,5.9,60751.99845939334,55678.263733542684,65982.54236039308,10.3042786268504,11.827552927933567,2.569066906954834,19.0,1.0
Michael Waltrip,6.720430107526881,False,6.728069346328218,0.2959673785246821,6.146759843961084,7.312834069075009,1.166074225113925,6.8,68212.71988100157,62903.34048536022,73528.67731065614,10.625336825295927,13.4484994538551,2.5254605662866902,19.0,1.0
Randy Couture,8.333333333333332,False,8.344134960294197,0.28689666760612964,7.767003715514928,8.940569719575425,1.173566004060497,8.4,82860.48030125772,77655.9049454762,88236.32155546005,10.580416609983848,16.677468293627527,2.5846694575773,19.0,1.0
Sadie Robertson,9.13978494623656,False,9.1330398410874,0.297808235121557,8.56728472865627,9.714133793378027,1.1468490647217564,9.1,89951.04977238996,84863.86286339923,95174.62701648803,10.310764153088792,18.272824787323962,2.5137740039354215,19.0,1.0
Tavis Smiley,7.795698924731183,False,7.797901596101408,0.286206302940157,7.229179147845684,8.365467184199167,1.1362880363534824,7.8,77929.6327309834,72781.21004840924,83048.85970791183,10.267649659502597,15.593600520832592,2.589289694101525,19.0,1.0
Tommy Chong,7.258064516129033,False,7.243470065902104,0.28261574050557586,6.6958297374951945,7.810633313308688,1.114803575813493,7.3,72904.73321844131,67928.3370588664,78042.86379176723,10.114526732900835,14.501534582031137,2.6135882404592996,19.0,1.0
Alfonso Ribeiro,8.83977900552486,False,8.842868314069008,0.29897784852445664,8.272678990414715,9.428157810319249,1.155478819904534,8.9,87970.95648604006,82803.80432895699,93261.18402866117,10.457379699704179,17.68264731959387,2.506404813445932,19.0,2.0
Antonio Sabato Jr.,8.56353591160221,False,8.569752180139792,0.28993696887505693,7.964789587398463,9.11926895366679,1.154479366268327,8.6,85498.35104811365,80015.20963018993,90476.9394495161,10.461729819326166,17.133288091742003,2.5645170369071075,19.0,2.0
Bethany Mota,9.116022099447514,False,9.120032940912461,0.29055519337228397,8.532036593168355,9.693337150578781,1.161300557410426,9.1,90476.37104970044,85158.67992402856,95660.61038328047,10.501930459251904,18.236055040359975,2.5604575664848035,19.0,2.0
Betsey Johnson,7.734806629834254,False,7.7346678914258815,0.29504567993603975,7.135347443583837,8.34700204733345,1.211654603749614,7.7,77910.13827973504,72445.6269218193,83470.9530154321,11.025326093612792,15.469474521260135,2.5313528302901727,19.0,2.0
Janel Parrish,9.392265193370166,False,9.409043682377517,0.29049955767393265,8.83159454813799,9.959560799404487,1.127966251266498,9.5,93084.51232811934,87868.6654784892,98048.82882716654,10.180163348677336,18.801308875747683,2.5608223629154545,19.0,2.0
Jonathan Bennett,8.287292817679557,False,8.268466658123204,0.29039586408218665,7.68716149581926,8.836184947898705,1.1490234520794447,8.3,82765.60075090828,77488.08107011403,87908.56379574796,10.420482725633933,16.55575947580276,2.561502546526668,19.0,2.0
Lea Thompson,9.668508287292818,False,9.67375342702398,0.2803852558196485,9.105450647321407,10.202980659412276,1.0975300120908695,9.6,95469.89752454832,90344.78548367547,100241.21651144343,9.896431027767962,19.3422617143168,2.6289136729161986,19.0,2.0
Michael Waltrip,6.629834254143646,False,6.628621628203434,0.28875453151409675,6.03461461532817,7.174879001493642,1.1402643861654722,6.7,67786.02339017007,62314.07779212433,72797.74679140805,10.48366899928372,13.25845588234708,2.5723172823356237,19.0,2.0
Randy Couture,7.734806629834254,False,7.731518119612334,0.2960332518154068,7.167479557341289,8.298124103886039,1.13064454654475,7.7,77881.4053855655,72738.22234296861,83041.84247818719,10.303620135218575,15.466324749446589,2.5250404995439757,19.0,2.0
Sadie Robertson,8.56353591160221,False,8.562401718343667,0.29088653977725776,7.9616439604533245,9.160632649457122,1.198988689003798,8.6,85431.71655631042,79979.64327075775,90844.61623788737,10.864972967129622,17.125937629945877,2.5582871197607333,19.0,2.0
Tavis Smiley,7.734806629834254,False,7.726535324920539,0.2853243337933222,7.161252793427951,8.280853024072687,1.1196002306447363,7.8,77836.22063608718,72678.72453967984,82874.83935464751,10.196114814967673,15.461341954754793,2.5952163211586154,19.0,2.0
Tommy Chong,7.734806629834254,False,7.73233811484818,0.30054361102090804,7.142407990921871,8.333728103652735,1.191320112730864,7.8,77888.80656470168,72505.84582656888,83359.79200465935,10.853946178090467,15.467144744682434,2.4966070422424007,19.0,2.0
Alfonso Ribeiro,9.06515580736544,False,9.078886716489661,0.2947903157902206,8.534294007967603,9.676009311402044,1.1417153034344416,9.2,90836.58991703636,85870.00378932068,96257.89288274421,10.387889093423539,18.1440425238551,2.5329901975897737,19.0,3.0
Antonio Sabato Jr.,8.21529745042493,False,8.216467394837697,0.28362825553951704,7.684761766695221,8.79622820197066,1.1114664352754389,8.2,82962.01389826422,78087.17318772958,88262.15763108319,10.174984443353605,16.431764845262627,2.6066901630945982,19.0,3.0
Bethany Mota,11.3314447592068,False,11.342179530243072,0.27933825428720344,10.82535173048442,11.865459866680895,1.0401081361964764,11.3,111330.65989446148,106663.24058004844,116042.05711734117,9.378816537292732,22.673624289449872,2.636169668358528,19.0,3.0
Betsey Johnson,8.21529745042493,False,8.200712920477025,0.28965700814071393,7.6273219242253,8.783212103311405,1.1558901790861045,8.1,82817.64655040827,77560.99519831633,88146.03878100477,10.585043582688435,16.416010370901958,2.5663595908914782,19.0,3.0
Janel Parrish,11.3314447592068,False,11.314024999190657,0.28578391477600834,10.78964325730584,11.878260248035437,1.0886169907295962,11.4,111076.94702244786,106346.19916515998,116179.67275058072,9.83347358542074,22.645469758397457,2.592124662793715,19.0,3.0
Jonathan Bennett,9.06515580736544,False,9.064651447558628,0.2933148905281153,8.485693461470737,9.625036189940792,1.139342728470055,9.1,90706.94770328411,85433.50835522695,95806.4030388928,10.372894683665843,18.129807254924067,2.5424920949656165,19.0,3.0
Lea Thompson,8.78186968838527,False,8.774063204119082,0.2891917766797894,8.205573534059095,9.350126833177166,1.144553299118071,8.7,88058.09738472062,82863.85841589542,93301.19513837005,10.437336722474633,17.55593289250435,2.5694273618292756,19.0,3.0
Michael Waltrip,7.932011331444759,False,7.934170243318655,0.28310898561998726,7.383402867216029,8.481416259072542,1.0980133918565134,8.0,80374.78044282462,75318.30557435696,85395.53590152701,10.077230327170051,15.866181574763413,2.610223298160691,19.0,3.0
Randy Couture,7.365439093484419,False,7.370151411184302,0.2782001833074594,6.849748008690879,7.9251086349206386,1.0753606262297595,7.3,75189.85446727923,70390.52898574212,80288.13647233644,9.897607486594323,14.735590504668721,2.644102367309129,19.0,3.0
Sadie Robertson,9.06515580736544,False,9.072322459765394,0.2924573801389786,8.51397407267233,9.628387308051549,1.114413235379219,9.1,90776.8279151826,85680.0170377766,95841.6037672915,10.161586729514893,18.13747826713083,2.548047381975276,19.0,3.0
Tommy Chong,9.631728045325778,False,9.632369672815825,0.28667328466395814,9.097425077978675,10.191596378686944,1.0941713007082683,9.5,95869.63480409062,91003.05802761955,100944.78609507304,9.941728067453486,19.264097718141603,2.586162633058705,19.0,3.0
Alfonso Ribeiro,12.5,False,12.480655456703929,0.2871893730689307,11.927040897522653,13.036554407740383,1.1095135102177291,12.6,122621.18331237487,117595.4730982422,127647.74139313046,10.052268294888258,24.98065545670393,2.5827155122410126,19.0,4.0
Antonio Sabato Jr.,9.0625,False,9.071228634480606,0.2809939257112228,8.536956283065582,9.64168852436851,1.1047322413029281,9.1,91556.24771857046,86646.20411552512,96791.92648653752,10.145722371012395,18.133728634480605,2.6247137618618033,19.0,4.0
Bethany Mota,10.3125,False,10.308780871224572,0.27796102614597934,9.740682842272266,10.859734857190759,1.119052014918493,10.2,102887.69224166885,97693.89638287427,107927.66209988152,10.233765717007248,20.62128087122457,2.6457754393273643,19.0,4.0
Betsey Johnson,9.0625,False,9.051125987722346,0.27641094056166116,8.520761936391251,9.588533984081742,1.0677720476904913,9.0,91371.61534888679,86496.725045045,96298.67640479526,9.801951359750266,18.113625987722344,2.656670920637565,19.0,4.0
Janel Parrish,11.25,False,11.243304868338196,0.2810200508598895,10.714279976499396,11.813199015558324,1.0989190390589272,11.2,111400.01619369912,106577.23963503257,116605.20566406334,10.027966029030766,22.493304868338196,2.624533794857228,19.0,4.0
Jonathan Bennett,7.5,False,7.506168808600447,0.2803108161916768,6.967810436071161,8.10250066555374,1.1346902294825787,7.5,77106.89128346497,72108.45414290682,82628.73290466703,10.520278761760215,15.006168808600446,2.6294282398110904,19.0,4.0
Lea Thompson,12.1875,False,12.19313420770999,0.2733535338476951,11.671185925960357,12.706109415991811,1.0349234900314546,12.2,120018.43109047896,115278.63403822978,124671.45641135209,9.392822373122312,24.38063420770999,2.6784265028757903,19.0,4.0
Michael Waltrip,7.8125,False,7.810983550454661,0.2855648110789842,7.243837966450345,8.37141570917055,1.1275777427202058,7.8,79933.1378124422,74670.62991652978,85111.1050231628,10.440475106633022,15.623483550454662,2.5935976812861865,19.0,4.0
Sadie Robertson,11.5625,False,11.568592261941744,0.2910635966126488,10.987267935499373,12.168931651453372,1.1816637159539987,11.5,114355.00395488768,109078.01638994673,119803.30559785954,10.725289207912807,23.131092261941745,2.5571288370022,19.0,4.0
Tommy Chong,8.75,False,8.766025352823508,0.28847218440519246,8.170887809290244,9.303163678149167,1.1322758688589225,8.8,88749.78104352608,83268.06787146423,93690.56720527152,10.422499333807297,17.516025352823508,2.5741868791227502,19.0,4.0
Alfonso Ribeiro,12.87878787878788,False,12.873627846516627,0.2855311266377667,12.319235351223975,13.430792915549608,1.1115575643256328,12.8,127319.88110599693,122263.1819312221,132395.96672860024,10.132784797378132,25.75241572530451,2.593824287862416,19.0,5.0
Antonio Sabato Jr.,10.606060606060606,False,10.616679113449631,0.2849809212795299,10.062454428909598,11.20372494216159,1.1412705132519925,10.6,106655.53257767447,101563.45537201702,112053.40238949069,10.489947017473664,21.222739719510237,2.597531318373859,19.0,5.0
Bethany Mota,12.12121212121212,False,12.123685006389147,0.2877944616329253,11.575725344661258,12.698865520141378,1.1231401754801205,12.1,120472.98598860795,115448.49183082422,125730.59574415203,10.28210391332781,24.244897127601266,2.5786856155428293,19.0,5.0
Janel Parrish,12.5,False,12.488300222888487,0.2776691660794745,11.947355636799822,13.013572532983083,1.0662168961832617,12.5,123804.18142048019,118850.82087346917,128609.99123553003,9.75917036206086,24.988300222888487,2.6478200759168296,19.0,5.0
Jonathan Bennett,9.090909090909092,False,9.083542480209973,0.2963213204389874,8.532121371529744,9.678013855468539,1.1458924839387947,9.1,92501.26519045253,87385.4753224608,98007.89599398611,10.62242067152531,18.174451571119064,2.523205158108438,19.0,5.0
Lea Thompson,12.87878787878788,False,12.875856703722112,0.28780260864237694,12.300439011236875,13.429151367683957,1.1287123564470818,12.9,127340.16695300845,122100.77941463664,132394.94823570462,10.294168821067986,25.754644582509993,2.5786314421679872,19.0,5.0
