celebrity_name,judge_percentage,was_eliminated,mean_fan_percentage,std_fan_percentage,fan_percentage_ci_low,fan_percentage_ci_high,fan_percentage_ci_width,mode_fan_percentage,mean_fan_votes,fan_votes_ci_low,fan_votes_ci_high,fan_votes_ci_width,combined_percentage_mean,certainty_index,season,week
Alek Skarlatos,15.501519756838904,False,15.50151975297872,5.6862792897600044e-08,15.501519627156084,15.501519838002542,2.1084645851487949e-07,15.5,155829.4405511046,155829.43937805566,155829.4413438141,1.9657584489323198e-06,31.003039509817626,9.999994313723944,21.0,9.0
Alexa PenaVega,18.237082066869306,False,18.237082064531418,3.928351887754722e-08,18.23708197654459,18.237082149390154,1.72845563639612e-07,18.2,181267.99137000128,181267.99055346864,181267.99215839064,1.604921999387443e-06,36.47416413140073,9.999996071649655,21.0,9.0
Bindi Irwin,18.237082066869306,False,18.237082057556268,4.4795520862936724e-08,18.237081937831736,18.2370821487358,2.1090406576718124e-07,18.2,181267.99130532087,181267.99019443293,181267.99215119038,1.956757449079305e-06,36.47416412442557,9.99999552044992,21.0,9.0
Carlos PenaVega,16.41337386018237,False,16.413373866871183,4.406536841298338e-08,16.413373775353982,16.413373952945957,1.7759197490363476e-07,16.4,164325.8490298586,164325.84817802813,164325.8498305764,1.6525482642464339e-06,32.82674772705356,9.9999955934651,21.0,9.0
Nick Carter,16.717325227963524,False,16.717325233721994,4.9970242633700984e-08,16.717325154614993,16.71732533975423,1.851392354978998e-07,16.7,167154.04560934362,167154.0448731423,167154.04659458555,1.7214432591572403e-06,33.43465046168552,9.999995002978233,21.0,9.0
Tamar Braxton,14.893617021276595,False,14.893617024340408,5.388554146877695e-08,14.89361691747751,14.893617157917168,2.4043965751729957e-07,14.9,150154.682134371,150154.68113636636,150154.68338211536,2.2457489976659417e-06,29.787234045617005,9.999994611448756,21.0,9.0
Alek Skarlatos,24.050632911392405,False,24.05063291150719,2.611610307375185e-08,24.050632844284042,24.05063296232842,1.1804437960449832e-07,24.1,241065.41969496672,241065.41906113565,241065.42017403903,1.1129033809993417e-06,48.10126582289959,9.999997388390375,21.0,10.0
Bindi Irwin,26.58227848101265,False,26.582278484398692,2.2523545191839987e-08,26.582278443209685,26.582278539601166,9.639148146334264e-08,26.6,264908.89478317514,264908.8943954563,264908.8953024706,9.070142987184227e-07,53.16455696541134,9.999997747645986,21.0,10.0
Carlos PenaVega,26.58227848101265,False,26.582278477260935,2.6003904188929956e-08,26.58227841072519,26.582278528289716,1.1756452522604377e-07,26.6,264908.89471604343,264908.8940902735,264908.8951961967,1.10592320561409e-06,53.164556958273586,9.999997399610258,21.0,10.0
Nick Carter,22.78481012658228,False,22.784810126833186,2.450955521338734e-08,22.784810078118237,22.784810175055835,9.69375975046205e-08,22.8,229116.7908058147,229116.79034595256,229116.79126118092,9.15228360099718e-07,45.569620253415465,9.999997549045078,21.0,10.0
Alek Skarlatos,23.728748922668576,False,23.728748923035745,2.2391902089829745e-08,23.728748869678586,23.728748965117166,9.543857970584213e-08,23.7,238017.63729605588,238017.63679285787,238017.6376929152,9.00057319086045e-07,47.457497845704324,9.999997760810292,21.0,11.0
Bindi Irwin,25.423750359110475,False,25.42375036272027,2.6488609467088637e-08,25.42375029680448,25.423750423216408,1.264119262600616e-07,25.4,253994.12093645867,253994.1203158262,253994.12150610797,1.1902817641384899e-06,50.84750072183074,9.999997351139754,21.0,11.0
Carlos PenaVega,25.423750359110475,False,25.423750353947163,2.8332584015630245e-08,25.423750293628125,25.42375042415845,1.3053032432708278e-07,25.4,253994.12085384727,253994.12028571777,253994.12151498333,1.2292655592318625e-06,50.84750071305764,9.9999971667424,21.0,11.0
Nick Carter,25.423750359110475,False,25.423750360296808,2.4642732343238213e-08,25.42375031870876,25.423750404718398,8.600963852245513e-08,25.4,253994.1209136382,253994.12052204818,253994.12133201343,8.099652477540076e-07,50.84750071940728,9.999997535727372,21.0,11.0
Alexandra Raisman,9.170305676855897,False,9.170305672108917,1.0824189121080023e-07,9.170305488933518,9.17030585983056,3.708970410798429e-07,9.2,90960.9210161715,90960.91936185888,90960.92271101855,3.349159669596702e-06,18.340611348964813,9.999989175822595,16.0,1.0
Andy Dick,7.423580786026202,False,7.423580783326081,1.0151926377578286e-07,7.423580554094605,7.423580978607477,4.245128719659874e-07,7.4,75098.4765885848,75098.47449466225,75098.47837214115,3.877478899084963e-06,14.847161569352282,9.999989848083928,16.0,1.0
D. L. Hughley,5.240174672489083,False,5.240174660480652,9.65928571993462e-08,5.2401744473801495,5.240174852494614,4.051144646410876e-07,5.2,54944.702809414826,54944.70082296336,54944.7046007921,3.7778287442051808e-06,10.480349332969734,9.99999034072361,16.0,1.0
Dorothy Hamill,9.170305676855897,False,9.170305671149977,9.66679420344122e-08,9.170305463456444,9.170305822072557,3.5861611280552097e-07,9.2,90960.92100751081,90960.91913321284,90960.92237367782,3.2404649828094988e-06,18.340611348005872,9.99999033321514,16.0,1.0
Ingo Rademacher,8.73362445414847,False,8.733624454002184,7.964457294099216e-08,8.733624267617483,8.733624593479375,3.2586189213645866e-07,8.7,87012.03680681765,87012.03511808733,87012.03807332565,2.9552383202826606e-06,17.467248908150655,9.999992035549049,16.0,1.0
Jacoby Jones,8.73362445414847,False,8.733624464184294,8.599771467466423e-08,8.733624281465795,8.733624653397584,3.7193178847871877e-07,8.7,87012.03689901327,87012.03524194786,87012.03861331617,3.3713683078531175e-06,17.467248918332764,9.999991400235928,16.0,1.0
Kellie Pickler,9.170305676855897,False,9.170305666387081,9.808714025478128e-08,9.170305498952132,9.170305835120173,3.3616804095970565e-07,9.2,90960.9209644946,90960.91944582958,90960.92249258919,3.046759607968852e-06,18.340611343242976,9.999990191295595,16.0,1.0
Lisa Vanderpump,7.860262008733625,False,7.860262004844113,8.890528571383333e-08,7.860261832410779,7.860262174127964,3.417171852149181e-07,7.9,79081.79071091746,79081.78913804237,79081.79225332718,3.115284809609875e-06,15.720524013577737,9.999991109479332,16.0,1.0
Sean Lowe,8.296943231441048,False,8.296943235722681,9.596471101390478e-08,8.296943068489862,8.296943439544552,3.710546909729828e-07,8.3,83052.63003062956,83052.62851243891,83052.6318815684,3.3691294956952332e-06,16.593886467163728,9.999990403538108,16.0,1.0
Victor Ortiz,7.860262008733625,False,7.860262014103364,9.512364271625914e-08,7.860261832578803,7.860262245042696,4.12463893262327e-07,7.9,79081.79079524214,79081.78914345463,79081.7928945783,3.7511236732825636e-06,15.72052402283699,9.999990487644776,16.0,1.0
Wynonna Judd,7.860262008733625,False,7.860262024690786,1.0431912303308278e-07,7.860261835792602,7.860262240412436,4.046198345264429e-07,7.9,79081.79089166266,79081.78917252265,79081.79285459149,3.682068840134889e-06,15.720524033424411,9.999989568098579,16.0,1.0
Zendaya,10.480349344978166,False,10.48034934899987,1.0874106421019769e-07,10.480349144414358,10.48034958873204,4.443176813140326e-07,10.5,102751.98147954073,102751.97963934774,102751.98363737245,3.998024709289894e-06,20.960698693978035,9.999989125905403,16.0,1.0
Alexandra Raisman,9.836065573770492,False,9.836065577059493,9.201254662796863e-08,9.83606539226692,9.836065736980165,3.44713244615491e-07,9.8,96976.42434081853,96976.42267879851,96976.42577641817,3.0976196576375514e-06,19.672131150829983,9.999990798753803,16.0,2.0
Andy Dick,8.19672131147541,False,8.196721306619283,8.626741353506206e-08,8.196721160113759,8.196721489152502,3.290387429188968e-07,8.2,82153.81018766604,82153.80885764133,82153.81184808705,2.990445718751289e-06,16.393442618094692,9.999991373266088,16.0,2.0
D. L. Hughley,6.557377049180328,False,6.557377050230531,9.049596777951442e-08,6.557376895787257,6.557377260898799,3.651115418890072e-07,6.6,67164.69722181145,67164.69579789198,67164.69916006079,3.3621688053244725e-06,13.11475409941086,9.999990950411412,16.0,2.0
Dorothy Hamill,6.147540983606557,False,6.147541000107409,8.9296213395066e-08,6.147540807798991,6.147541191635725,3.838367348407701e-07,6.1,63383.83802127918,63383.836245011385,63383.839791472674,3.5464612883515657e-06,12.295081983713967,9.999991070386633,16.0,2.0
Ingo Rademacher,8.19672131147541,False,8.196721306429616,1.001068286630537e-07,8.196721090892286,8.196721465095548,3.742032621545377e-07,8.2,82153.81018594251,82153.8082259794,82153.81162341805,3.397438646061346e-06,16.393442617905023,9.999989989327155,16.0,2.0
Jacoby Jones,9.42622950819672,False,9.426229513872775,1.022260034223606e-07,9.426229349153461,9.426229751725437,4.0257197575499504e-07,9.4,93283.688510352,93283.68702212562,93283.69065700308,3.634877459262498e-06,18.852459022069496,9.999989777410107,16.0,2.0
Kellie Pickler,10.655737704918032,False,10.655737698266703,9.13680511478552e-08,10.655737532395609,10.655737855320309,3.2292470031336507e-07,10.7,104339.45223622423,104339.45074262473,104339.45364187345,2.8992487204959618e-06,21.311475403184737,9.999990863203232,16.0,2.0
Lisa Vanderpump,7.377049180327869,False,7.377049178941077,8.707389257846602e-08,7.377048988271955,7.377049340497576,3.522256211141439e-07,7.4,74683.67227401436,74683.67053347385,74683.67375023378,3.2167599274544047e-06,14.754098359268944,9.999991292618324,16.0,2.0
Sean Lowe,8.19672131147541,False,8.196721294466315,9.873603316535414e-08,8.196721138236027,8.196721516097034,3.778610064841814e-07,8.2,82153.81007723087,82153.80865688369,82153.81208598237,3.4290986804990098e-06,16.393442605941722,9.99999012640643,16.0,2.0
Victor Ortiz,7.377049180327869,False,7.37704918339521,1.0084956738990509e-07,7.377049009516587,7.37704940400836,3.9449177258177315e-07,7.4,74683.67231473219,74683.67072447867,74683.67432829578,3.603817109251395e-06,14.754098363723077,9.999989915053431,16.0,2.0
Wynonna Judd,7.377049180327869,False,7.377049176176956,1.1694152219046214e-07,7.377048929038304,7.377049410828241,4.817899368347867e-07,7.4,74683.6722487459,74683.66998916368,74683.67439235734,4.403193655889481e-06,14.754098356504825,9.999988305861455,16.0,2.0
Zendaya,10.655737704918032,False,10.65573771443463,1.028695242842205e-07,10.655737433080768,10.655737865589877,4.325091094159461e-07,10.7,104339.45238118275,104339.44985159047,104339.4537385261,3.8869356358191e-06,21.31147541935266,9.999989713058152,16.0,2.0
Alexandra Raisman,9.78725070170332,False,9.787250706827686,7.471951975528942e-08,9.787250549741218,9.787250861929204,3.1218798568488637e-07,9.8,97304.31495001251,97304.31352727584,97304.31636261159,2.835335748386569e-06,19.574501408531006,9.999992528053607,16.0,3.0
Andy Dick,7.659587505680861,False,7.659587507007055,7.177022169134105e-08,7.659587382583703,7.659587647458301,2.648745986988388e-07,7.7,77877.81189096993,77877.8107536539,77877.81317701099,2.423357087536715e-06,15.319175012687916,9.99999282298298,16.0,3.0
D. L. Hughley,6.808522227271877,False,6.8085222329956006,7.021461169889729e-08,6.8085221130299685,6.80852236357589,2.5054592178719304e-07,6.8,70026.43891474543,70026.43780528981,70026.44012423347,2.318943661521189e-06,13.617044460267477,9.99999297854376,16.0,3.0
Ingo Rademacher,8.936185423294338,False,8.936185438199672,8.087506405954923e-08,8.936185294004005,8.936185610282015,3.162780100041118e-07,8.9,89563.72732070643,89563.72600623846,89563.72888537812,2.879139661672525e-06,17.872370861494012,9.999991912500134,16.0,3.0
Jacoby Jones,11.063763512788958,False,11.063763505615322,8.562723374030211e-08,11.063763319497982,11.063763671039515,3.51541533660793e-07,11.1,108852.85826645119,108852.85658387333,108852.8597620683,3.1781949655851348e-06,22.12752701840428,9.999991437283958,16.0,3.0
Kellie Pickler,10.638315980112308,False,10.638315994195043,7.510410318113109e-08,10.638315874026464,10.63831617078086,2.9675439527920844e-07,10.6,105011.33683453775,105011.33574870092,105011.33843309373,2.6843928062589837e-06,21.27663197430735,9.999992489595321,16.0,3.0
Lisa Vanderpump,8.936185423294338,False,8.936185423795534,7.099342095750332e-08,8.93618529737058,8.93618559036161,2.929910305482508e-07,8.9,89563.72718938591,89563.72604128151,89563.72870605694,2.6647754275472834e-06,17.872370847089872,9.999992900662944,16.0,3.0
Sean Lowe,8.936185423294338,False,8.936185431461432,8.033310254828004e-08,8.936185254085068,8.93618560815419,3.5406912246571665e-07,8.9,89563.72725927485,89563.72564742323,89563.72887202518,3.2246019545709715e-06,17.872370854755772,9.999991966696198,16.0,3.0
Victor Ortiz,9.78725070170332,False,9.787250683372628,8.030539754046303e-08,9.787250524272402,9.787250818082347,2.9380994526206905e-07,9.8,97304.31473716894,97304.3132881172,97304.31596289467,2.674777468200773e-06,19.574501385075948,9.999991969466695,16.0,3.0
Wynonna Judd,6.382989588067384,False,6.3829895872659685,8.782390143040235e-08,6.382989406167313,6.382989786694414,3.8052710049640837e-07,6.4,66078.8845178029,66078.88283661981,66078.88636723904,3.5306192294228824e-06,12.765979175333353,9.99999121761757,16.0,3.0
Zendaya,11.063763512788958,False,11.063763489264058,9.980984238172937e-08,11.063763274841806,11.063763654415773,3.795739669243403e-07,11.1,108852.85811894416,108852.85618501603,108852.85961285765,3.427841613302007e-06,22.127527002053014,9.999990019025724,16.0,3.0
Alexandra Raisman,12.053571428571429,False,12.053571420522605,7.630658540932601e-08,12.053571263822322,12.053571553360078,2.895377555489631e-07,12.1,118726.42686509562,118726.42544595471,118726.42806904412,2.6230894145555793e-06,24.107142849094032,9.99999236934728,16.0,4.0
Andy Dick,9.375,False,9.37500000800633,9.439640355133488e-08,9.37499983188342,9.375000241481766,4.0959834635145853e-07,9.4,94323.65007211006,94323.64845749694,94323.65221318309,3.755686149816029e-06,18.75000000800633,9.999990560368555,16.0,4.0
D. L. Hughley,9.375,False,9.374999999583881,8.406178159769456e-08,9.374999820328048,9.375000174383256,3.540552082625936e-07,9.4,94323.64999488842,94323.64835195546,94323.65159735465,3.2453991880174725e-06,18.74999999958388,9.999991593828907,16.0,4.0
Ingo Rademacher,10.267857142857142,False,10.267857149186957,8.745606339529225e-08,10.26785698504723,10.267857356932172,3.718849423961501e-07,10.3,102490.9074214191,102490.90592281407,102490.90931835624,3.395542167709209e-06,20.535714292044098,9.999991254401309,16.0,4.0
Jacoby Jones,10.714285714285714,False,10.714285715441179,8.093533937474501e-08,10.714285548456454,10.714285880437174,3.3198072024731573e-07,10.7,106561.31834082952,106561.31681530653,106561.31984564698,3.030340449186042e-06,21.428571429726894,9.999991906472612,16.0,4.0
Kellie Pickler,11.607142857142858,False,11.607142857883103,7.929550023676303e-08,11.607142670444867,11.607143003531398,3.330865308015518e-07,11.6,114678.5881675346,114678.58646462011,114678.58948957281,3.0249527044361455e-06,23.21428571502596,9.999992070456264,16.0,4.0
Lisa Vanderpump,8.035714285714286,False,8.035714289663078,7.496434450156595e-08,8.035714154900717,8.03571444972519,2.9482447239104204e-07,8.0,81995.71780400474,81995.7165578337,81995.71928128994,2.7234562439844014e-06,16.071428575377364,9.99999250357117,16.0,4.0
Sean Lowe,8.928571428571429,False,8.928571422592327,8.934468749032765e-08,8.928571203035803,8.928571587308824,3.8427302051502465e-07,8.9,90225.4354581064,90225.4334410565,90225.436972791,3.531734488205984e-06,17.857142851163758,9.999991065539232,16.0,4.0
Victor Ortiz,8.035714285714286,False,8.035714284254274,7.865221784114153e-08,8.035714097634095,8.03571443790066,3.4026656514640763e-07,8.0,81995.71775400414,81995.71602932025,81995.71917282819,3.1435079436050727e-06,16.07142856996856,9.999992134784401,16.0,4.0
Zendaya,11.607142857142858,False,11.607142852866266,9.752567482423092e-08,11.607142631788015,11.607143050215258,4.184272430762803e-07,11.6,114678.58812200742,114678.58611606035,114678.58991127527,3.7952149141347034e-06,23.214285710009122,9.999990247442028,16.0,4.0
Alexandra Raisman,11.961722488038278,False,11.961722493181314,6.897013949556129e-08,11.96172239114233,11.96172269006215,2.9891982045171517e-07,12.0,118964.1111216264,118964.11018845304,118964.11292171678,2.7332637400832027e-06,23.923444981219593,9.999993102990807,16.0,5.0
Andy Dick,8.61244019138756,False,8.612440204074138,6.812399092719577e-08,8.612440090125432,8.612440347320481,2.5719504925802994e-07,8.6,88109.31757575399,88109.31651863156,88109.31890506357,2.3864320100983604e-06,17.224880395461696,9.999993187605549,16.0,5.0
D. L. Hughley,8.61244019138756,False,8.612440188513077,6.979144498178635e-08,8.612440029717314,8.612440324042293,2.943249786113711e-07,8.6,88109.3174311461,88109.31595938985,88109.3186907644,2.7313745522405953e-06,17.224880379900636,9.999993020860371,16.0,5.0
Ingo Rademacher,10.047846889952153,False,10.047846899455969,7.196935795091777e-08,10.04784676522135,10.047847038929483,2.7370813349136824e-07,10.0,101393.70539156433,101393.70415363189,101393.70667413139,2.5204995035892353e-06,20.095693789408124,9.999992803069384,16.0,5.0
Jacoby Jones,12.440191387559809,False,12.440191388751389,7.378651780776535e-08,12.440191217329245,12.440191514346562,2.9701731740772175e-07,12.4,123335.86360230301,123335.86203167193,123335.86475343001,2.7217580791329965e-06,24.880382776311198,9.999992621353663,16.0,5.0
